,showInProfile,allowDataAccess,showByline,showShareOptions,showTabs,showToolbar,showWatermark,warnDataAccess,id,ownerId,firstPublishDate,lastPublishDate,createdAt,lastUpdateDate,size,description,luid,permalink,revision,title,workbookRepoUrl,extractInfo,viewCount,defaultViewName,defaultViewRepoUrl,defaultViewLuid,authorProfileName,authorDisplayName,externalLink,numberOfFavorites,attributions,error.message,error.id,getDate
95,True,True,False,True,False,True,True,False,9718537.0,775932.0,1654524935615.0,1654525096012.0,1654524935620.0,1671758248043.0,39674.0,WoW2022week22: Can you maintain rank?,1fd16c93-4eb9-42b9-809d-fe368487419e,,1.2,WoW2022week22: Can you maintain rank?,WoW2022week22Canyoumaintainrank,,73.0,DB,WoW2022week22Canyoumaintainrank/sheets/DB,c9250e14-2f07-460d-887b-76c27ac1c052,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
96,True,True,False,True,False,True,True,False,9614086.0,775932.0,1652969943920.0,1652969974169.0,1652969943926.0,1671726069705.0,22657.0,MoM2019week05: DESI,14a1ffe2-7e41-441d-8d03-88d978aae702,,1.1,MoM2019week05: DESI,MoM2019week05DESI_16529699439220,,90.0,Dashboard,MoM2019week05DESI_16529699439220/sheets/Dashboard,79054d4a-8c3f-45e4-99e3-dbaa5fea034a,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
97,True,True,False,True,False,True,True,False,9593048.0,775932.0,1652709437948.0,1652709546450.0,1652709437952.0,1671720611169.0,447447.0,WoW2022week19: Can you format the dashboard?,21539025-0601-426b-9cd1-b5d7d1faf342,,1.2,WoW2022week19: Can you format the dashboard?,WoW2022week19Canyouformatthedashboard,,102.0,Dashboard,WoW2022week19Canyouformatthedashboard/sheets/Dashboard,1a25f09e-35b8-49cb-9204-50757a86abe4,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
98,True,True,False,True,False,True,True,False,9375428.0,775932.0,1649685881913.0,1649685881913.0,1649685881919.0,1671648616898.0,1103209.0,WoW2022week14: Can you track headcout?,1812590a-3c70-47ec-8ca6-393fc477fcde,,1.0,WoW2022week14: Can you track headcout?,WoW2022week14Canyoutrackheadcout,,88.0,Dashboard,WoW2022week14Canyoutrackheadcout/sheets/Dashboard,f52a4a23-b7fc-4b06-a4f6-4f116d9e0301,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
99,True,True,False,True,False,True,True,False,9352740.0,775932.0,1649345143692.0,1649345478365.0,1649345143697.0,1671638209227.0,241824413.0,MoM2019w11: Real Estate Transfer,a7036400-b2c5-468d-af80-d0052c712485,,1.2,MoM2019w11: Real Estate Transfer,MoM2019w11RealEstateTransfer,,109.0,Dashboard,MoM2019w11RealEstateTransfer/sheets/Dashboard,7150b6cd-cb30-4825-bed6-37eeb6b54050,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
100,True,True,False,True,False,True,True,False,9330891.0,775932.0,1649081005657.0,1649081005657.0,1649081005661.0,1671629442466.0,147857.0,WoW2022week13: Can you use multiple mark layers?,e70a43d9-2a39-473a-9873-488acf0e74b8,,1.0,WoW2022week13: Can you use multiple mark layers?,WoW2022week13Canyouusemultiplemarklayers,,119.0,Dashboard,WoW2022week13Canyouusemultiplemarklayers/sheets/Dashboard,04d7cf06-1291-4f88-95e8-311545959132,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
101,True,True,False,True,False,True,True,False,9309272.0,775932.0,1648739555035.0,1648739555035.0,1648739555039.0,1671622938584.0,10291.0,MoM2019w12: How do we really feel about women leaderes?,7168249f-7d37-493c-9cee-a69aadd612ab,,1.0,MoM2019w12: How do we really feel about women leaderes?,MoM2019w12Howdowereallyfeelaboutwomenleaderes,,82.0,Dashboard,MoM2019w12Howdowereallyfeelaboutwomenleaderes/sheets/Dashboard,59e6f388-e887-4c20-b52b-15f5955b1709,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
102,True,True,False,True,False,True,True,False,9287345.0,775932.0,1648474659288.0,1648474659288.0,1648474659291.0,1671611039161.0,38125.0,WoW2022week12: Can you create a jittered boxplot?,40750a8a-9902-41dd-919e-dbff81b7bbb8,,1.0,WoW2022week12: Can you create a jittered boxplot?,WoW2022week12Canyoucreateajitteredboxplot,,5750.0,Dashboard,WoW2022week12Canyoucreateajitteredboxplot/sheets/Dashboard,d9904386-8881-4ae8-81b6-896728995630,yuta1985,Yuta Sakai,,67.0,"[{'authorDisplayName': 'Kyle Yetter', 'authorProfileName': 'kyle.yetter', 'attributionUrl': 'https://public.tableau.com/app/profile/kyle.yetter/viz/WOW2022W12Canyoucreateajitteredboxplot/WOW2022Wk12Canyoucreateajitteredboxplot', 'workbookName': '#WOW2022 W12: Can you create a jittered boxplot?', 'workbookRepoUrl': 'WOW2022W12Canyoucreateajitteredboxplot', 'workbookViewName': 'WOW2022Wk12Canyoucreateajitteredboxplot'}]",,,2025/10/13 10:59:26
103,True,True,False,True,False,True,True,False,9265922.0,775932.0,1648134112691.0,1648134158615.0,1648134112695.0,1671603449079.0,11518.0,MoM2019w13: Comsumer Spending by Generation,96ccd5d5-6e4d-4c15-865f-84ef038dad61,,1.1,MoM2019w13: Comsumer Spending by Generation,MoM2019w13ComsumerSpendingbyGeneration,,117.0,Dashboard,MoM2019w13ComsumerSpendingbyGeneration/sheets/Dashboard,511dcd55-134b-4305-a52c-6aa4765c3586,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
104,True,True,False,True,False,True,True,False,9252111.0,775932.0,1647963363793.0,1647963363793.0,1647963363800.0,1671599546129.0,413062.0,WoW2022week11: Can you navigate a hierarchy?,6e0d11e3-591d-4343-bd31-9ea0f7729264,,1.0,WoW2022week11: Can you navigate a hierarchy?,WoW2022week11Canyounavigateahierarchy,,91.0,Dashboard,WoW2022week11Canyounavigateahierarchy/sheets/Dashboard,27eb340b-bb9a-495d-a04a-b29c9e9b029b,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
105,True,True,False,True,False,True,True,False,9211416.0,775932.0,1647358716357.0,1647389017448.0,1647358716361.0,1671581055340.0,69493.0,"イベント「Tableau Viz Exhibition ""Life"" 〜日常にデータを〜 」のために作成しました。身近なトピックである天気をテーマに、日照時間の地域的、季節的な違いがわかるように可視化しました。データはtruestarさんのPrepper Open Data Bankの気象庁観測データを利用しています。#jtug_tvel_project",20b5d5b4-9fa1-465b-b460-2a5cf9cda3cb,,1.5,おひさまのごきげん,_16473587163590,,5537.0,おひさまのごきげん,_16473587163590/sheets/sheet0,524ac849-d267-4c1c-8565-a1bf57d8484c,yuta1985,Yuta Sakai,,22.0,[],,,2025/10/13 10:59:26
106,True,True,False,True,False,True,True,False,9205062.0,775932.0,1647272207387.0,1647272207387.0,1647272207393.0,1671578254267.0,59512.0,都道府県別日照時間,70c6b085-f942-444c-bac0-0a18275db083,,1.0,都道府県別日照時間,_16472722073890,,178.0,日照時間,_16472722073890/sheets/sheet7,ecf1df73-0ae0-463b-8443-eb4ca74b98d0,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
107,True,True,False,True,False,True,True,False,9090050.0,775932.0,1645536415283.0,1645536415283.0,1645536415287.0,1671544609438.0,360227.0,WoW2022week06: Let's Add More Context!,cfb8ea1e-2e2b-42ad-b6de-9918feb959ee,,1.0,WoW2022week07: Let's Add More Context!,WoW2022week06LetsAddMoreContext,,109.0,Dashboard,WoW2022week06LetsAddMoreContext/sheets/Dashboard,47adedcf-6d4c-4497-9ac3-96dfa6223af9,yuta1985,Yuta Sakai,,3.0,"[{'authorDisplayName': 'Kyle Yetter', 'authorProfileName': 'kyle.yetter', 'attributionUrl': 'https://public.tableau.com/app/profile/kyle.yetter/viz/WOW2022W07Letsaddmorecontext/WOW2022W07Letsaddmorecontext', 'workbookName': ""#WOW2022 W07: Let's add more context!"", 'workbookRepoUrl': 'WOW2022W07Letsaddmorecontext', 'workbookViewName': 'WOW2022W07Letsaddmorecontext'}]",,,2025/10/13 10:59:26
108,True,True,False,True,False,True,True,False,9050021.0,775932.0,1644939511534.0,1644939511534.0,1644939511539.0,1671531874873.0,9079.0,20220215,87a86974-3343-401f-ba28-270d4d26e944,,1.0,20220215,20220215_16449395115360,,142.0,Circles,20220215_16449395115360/sheets/Circles,fb2b709c-4f19-458a-b2ac-e09b486813e9,yuta1985,Yuta Sakai,,4.0,[],,,2025/10/13 10:59:26
109,True,True,False,True,False,True,True,False,9049816.0,775932.0,1644937300673.0,1644937300673.0,1644937300678.0,1671531755912.0,358687.0,WoW2022week06: Let's add Contexct? (Table Calculation),10e80856-6512-43c2-bbad-5f4d82c3f998,,1.0,WoW2022week06: Let's add Contexct? (Table Calculation),WoW2022week06LetsaddContexctTableCalculation,,72.0,Dashboard (TC),WoW2022week06LetsaddContexctTableCalculation/sheets/DashboardTC,2bdd4173-1775-414c-97cb-8d6da9a9da1e,yuta1985,Yuta Sakai,,1.0,"[{'authorDisplayName': 'Sean Miller - @HipsterVizNinja', 'authorProfileName': 'hipstervizninja', 'attributionUrl': 'https://public.tableau.com/app/profile/kcmillersean/viz/ContextualDetail/WOW20222Week6LetsaddContext', 'workbookName': 'Contextual Detail', 'workbookRepoUrl': 'ContextualDetail', 'workbookViewName': 'WOW20222Week6LetsaddContext'}]",,,2025/10/13 10:59:26
110,True,True,False,True,False,True,True,False,9043681.0,775932.0,1644848527535.0,1644848527535.0,1644848527539.0,1671530314815.0,357459.0,WoW2022week06: Let's add Contexct?,5aad17f0-6a25-4a24-ad00-c036eb6f0720,,1.0,WoW2022week06: Let's add Contexct?,WoW2022week06LetsaddContexct,,86.0,Dashboard,WoW2022week06LetsaddContexct/sheets/Dashboard,aa7bb0bf-9586-4ed9-84ab-4dbc30f10a0c,yuta1985,Yuta Sakai,,1.0,"[{'authorDisplayName': 'Sean Miller - @HipsterVizNinja', 'authorProfileName': 'hipstervizninja', 'attributionUrl': 'https://public.tableau.com/app/profile/kcmillersean/viz/ContextualDetail/WOW20222Week6LetsaddContext', 'workbookName': 'Contextual Detail', 'workbookRepoUrl': 'ContextualDetail', 'workbookViewName': 'WOW20222Week6LetsaddContext'}]",,,2025/10/13 10:59:26
111,True,True,False,True,False,True,True,False,9011307.0,775932.0,1644331275068.0,1644331275068.0,1644331275072.0,1671521372040.0,7172.0,muscle casstle,f55d4c07-b1ee-4a10-ac6f-6ce6059fc6c7,,1.0,muscle castle,musclecasstle,,194.0,muscle casstle,musclecasstle/sheets/musclecasstle,db7990f4-f02d-4805-94b3-1c1339d07aa9,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
112,True,True,False,True,False,True,True,False,9005968.0,775932.0,1644251826467.0,1644251860598.0,1644251826471.0,1671519638154.0,24871.0,MoM2019week20: Rhino poaching in South Africa,786f5169-dcc8-4f4f-939d-0b35c5bd4421,,1.1,MoM2019week20: Rhino poaching in South Africa,MoM2019week20RhinopoachinginSouthAfrica,,112.0,Dashboard,MoM2019week20RhinopoachinginSouthAfrica/sheets/Dashboard,1486a81e-c8e8-4593-af16-56d95ea3411b,yuta1985,Yuta Sakai,,1.0,"[{'authorDisplayName': 'Takafumi Shukuya', 'authorProfileName': 'takafumi.shukuya', 'attributionUrl': 'https://public.tableau.com/app/profile/takafumi.shukuya/viz/MoM2019W20RHINOPOACHING/MoM2019_W20', 'workbookName': 'MoM2019 W20 | RHINO POACHING', 'workbookRepoUrl': 'MoM2019W20RHINOPOACHING', 'workbookViewName': 'MoM2019_W20'}]",,,2025/10/13 10:59:26
113,True,True,False,True,False,True,True,False,9005273.0,775932.0,1644243767474.0,1644244333155.0,1644243767478.0,1671519424755.0,351697.0,WoW2022week05: Can you build a reference box?,0dfaece5-518d-476f-813a-eb4a029b54c2,,1.1,WoW2022week05: Can you build a reference box?,WoW2022week05Canyoubuildareferencebox,,69.0,Dashboard,WoW2022week05Canyoubuildareferencebox/sheets/Dashboard,aff4f5e0-6897-41ba-8a0e-05b601450044,yuta1985,Yuta Sakai,,1.0,"[{'authorDisplayName': 'Erica Hughes', 'authorProfileName': 'erica.hughes', 'attributionUrl': 'https://public.tableau.com/app/profile/erica.hughes/viz/WOW2022W05/Dashboard1', 'workbookName': '#WOW2022 W05', 'workbookRepoUrl': 'WOW2022W05', 'workbookViewName': 'Dashboard1'}]",,,2025/10/13 10:59:26
114,True,True,False,True,False,True,True,False,8975045.0,775932.0,1643727914094.0,1643727914094.0,1643727914098.0,1671510306737.0,21432.0,Circles & Squares,e1e6821d-abb5-4f18-82ba-db4479071984,,1.0,Circles & Squares,CirclesSquares,,226.0,Circles,CirclesSquares/sheets/Circles,c75f08ca-3eac-4e93-a7e5-78a070b52014,yuta1985,Yuta Sakai,,4.0,[],,,2025/10/13 10:59:26
115,True,True,False,True,False,True,True,False,8949977.0,775932.0,1643301100101.0,1643329690383.0,1643301100106.0,1671501509833.0,48626.0,MoM2019w21: Fatal Bear Attacks,04d192c7-b2a1-4aac-bf6a-bf7eb5044d40,,1.2,MoM2019w21: Fatal Bear Attacks,MoM2019w21FatalBearAttacks,,118.0,Dashboard,MoM2019w21FatalBearAttacks/sheets/Dashboard,5e48b577-415b-4ad1-a543-7d42d360a09b,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
116,True,True,False,True,False,True,True,False,8938227.0,775932.0,1643124629112.0,1643124629112.0,1643124629116.0,1671498324742.0,16786.0,WoW2022week03: Can you visualise percent difference from a selected date?,930e4a76-7ba2-47ac-adc7-45671ca4f66d,,1.0,WoW2022week03: Can you visualise percent difference from a selected date?,WoW2022week03Canyouvisualisepercentdifferencefromaselecteddate,,104.0,Dashboard,WoW2022week03Canyouvisualisepercentdifferencefromaselecteddate/sheets/Dashboard,832742d3-4755-4d5d-88db-a9dbeac688f8,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
117,True,True,False,True,False,True,True,False,8932358.0,775932.0,1643034514407.0,1643034514407.0,1643034514411.0,1671496683951.0,17082.0,Genuary2022Day13: 800x80,1353f201-70a4-4450-9603-674fb182c566,,1.0,Genuary2022Day13: 800x80,Genuary2022Day13800x80,,111.0,Day13,Genuary2022Day13800x80/sheets/Day13,c86b799f-0790-4a0b-ab6f-5de006d9f05b,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
118,True,True,False,True,False,True,True,False,8932208.0,775932.0,1643032615328.0,1643300237746.0,1643032615333.0,1671496645326.0,74661.0,MoM2019w22: CO2 Emission Top 20 Countries (Radial),8ef8b9ba-092e-4fe2-8efb-cf4d510cd39d,,1.2,MoM2019w22: CO2 Emission Top 20 Countries (Radial),MoM2019w22CO2EmissionTop20CountriesRadial,,237.0,Dashboard,MoM2019w22CO2EmissionTop20CountriesRadial/sheets/Dashboard,8cc3b810-59a8-4714-a774-10254b91d227,yuta1985,Yuta Sakai,,5.0,[],,,2025/10/13 10:59:26
119,True,True,False,True,False,True,True,False,8912866.0,775932.0,1642694659844.0,1642754228055.0,1642694659849.0,1671491165784.0,11960.0,MoM2019w22: CO2 emission per capita top 10 countries in 2010,fff5f4f4-1fee-4712-841b-9c1003a31dbb,,1.5,MoM2019w22: CO2 emission per capita top 10 countries in 2010,MoM2019w22CO2emissionpercapitatop10countriesin2010,,199.0,Dashboard,MoM2019w22CO2emissionpercapitatop10countriesin2010/sheets/Dashboard,dbbde522-e1c5-45e7-b021-9c9baa4ad1fa,yuta1985,Yuta Sakai,,4.0,[],,,2025/10/13 10:59:26
120,True,True,False,True,False,True,True,False,8901141.0,775932.0,1642518237968.0,1642559423783.0,1642518237971.0,1671487770461.0,8956.0,Genuary2022Day9: Architecture.,12f25d4f-0223-4655-88cd-3cb6d3ec9367,,1.4,Genuary2022Day9: Architecture.,Genuary2022Day9Architecture_,,128.0,Day9,Genuary2022Day9Architecture_/sheets/Day9,4ea08bd6-0bc5-48fe-bee3-f5a4b8b9adc8,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
121,True,True,False,True,False,True,True,False,8900855.0,775932.0,1642515323825.0,1642520982377.0,1642515323828.0,1671487693922.0,8094.0,Genuary2022Day8: Single curve only.,11910dbc-9591-4cbb-80ad-3edb803a67c3,,1.2,Genuary2022Day8: Single curve only.,Genuary2022Day8Singlecurveonly_,,119.0,Day8,Genuary2022Day8Singlecurveonly_/sheets/Day8,02706b2d-f734-45b8-aec2-c1b480fbd817,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
122,True,True,False,True,False,True,True,False,8900597.0,775932.0,1642512223056.0,1642512357931.0,1642512223061.0,1671487634316.0,10053.0,Genuary2022Day7: Sol LeWitt Wall Drawing.,c526f329-e72b-4bee-8531-9ce6b19b72ed,,1.1,Genuary2022Day7: Sol LeWitt Wall Drawing.,Genuary2022Day7SolLeWittWallDrawing_,,119.0,Day7,Genuary2022Day7SolLeWittWallDrawing_/sheets/Day7,25efcc29-43f0-4b5a-a6c4-3176de992834,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
123,True,True,False,True,False,True,True,False,8900509.0,775932.0,1642511102515.0,1642511102515.0,1642511102521.0,1671487614907.0,10545.0,Genuary2022Day5: Destroy a square.,f51355ba-3e8e-4fdb-8fed-1068751a4e46,,1.0,Genuary2022Day5: Destroy a square.,Genuary2022Day5Destroyasquare_,,90.0,Day5,Genuary2022Day5Destroyasquare_/sheets/Day5,2c7a5f44-f2d5-4daf-baf0-7f4193999058,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
124,True,True,False,True,False,True,True,False,8898344.0,775932.0,1642477836795.0,1642480761129.0,1642477836797.0,1671485208285.0,27526.0,Genuary2022Day4: The next next Fidenza.,886da985-c2ba-4627-a2f3-bffbf151a6ab,,1.2,Genuary2022Day4: The next next Fidenza.,Genuary2022Day4ThenextnextFidenza_,,190.0,Day4,Genuary2022Day4ThenextnextFidenza_/sheets/Day4,a7c0abd2-c8ef-4cc8-8075-5b2c738bb880,yuta1985,Yuta Sakai,,3.0,[],,,2025/10/13 10:59:26
125,True,True,False,True,False,True,True,False,8895276.0,775932.0,1642431747550.0,1642480734873.0,1642431747554.0,1671484304658.0,18863.0,"GENUARY2022DAY3: Space
#GENUARY2022
#GENUARY",220431f1-c5cb-4526-b0ec-b5eb785a334e,,1.2,Genuary2022Day3: Space,GENUARY2022DAY3Space,,158.0,Day3,GENUARY2022DAY3Space/sheets/Day3,7ec96e7b-069b-4c12-b9b5-97d92fce2f1d,yuta1985,Yuta Sakai,,10.0,[],,,2025/10/13 10:59:26
126,True,True,False,True,False,True,True,False,8895094.0,775932.0,1642429984955.0,1642480711017.0,1642429984958.0,1671484260400.0,9820.0,"Genuary2022Day2: Dithering
#GENUARY2022
#GENUARY",5e795ed4-6a2f-42ed-b3f1-678230e42997,,1.2,Genuary2022Day2: Dithering,Genuary2022Day2Dithering,,188.0,Day2,Genuary2022Day2Dithering/sheets/Day2,ead64e0a-6b5c-4a57-a5b0-ef09f7f4cc11,yuta1985,Yuta Sakai,,4.0,[],,,2025/10/13 10:59:26
127,True,True,False,True,False,True,True,False,8894735.0,775932.0,1642424514146.0,1642480635638.0,1642424514150.0,1671484174435.0,183513.0,"GENURARY2022DAY1: 10000 of Something
#GENUARY2022
#GENUARY",0e8b16d7-4635-49e2-be65-2d0263d3a88c,,1.1,"Genuary2022Day1: Draw 10,000 of Something",GENURARY2022DAY110000ofSomething,,152.0,Day1,GENURARY2022DAY110000ofSomething/sheets/Day1,674db3a2-57f9-467b-920c-b2856100c883,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
128,True,True,False,True,False,True,True,False,8878012.0,775932.0,1642087264022.0,1642087264022.0,1642087264026.0,1671327743518.0,23106.0,MoM2019w23: Sleepint Time Trend,2356ae65-a9a2-41cb-8c7c-6ac929f71d86,,1.0,MoM2019w23: Sleepint Time Trend,MoM2019w23SleepintTimeTrend,,128.0,Dashboard,MoM2019w23SleepintTimeTrend/sheets/Dashboard,e6679b67-8d91-4d3b-bb73-51ab3052b360,yuta1985,Yuta Sakai,,2.0,[],,,2025/10/13 10:59:26
129,True,False,False,True,False,True,True,False,8809616.0,775932.0,1640677579460.0,1640823146550.0,1640677579463.0,1670990457178.0,363172.0,MyTableauPublicHistory2021,70578670-3c24-4505-9afd-10d88d98f7f1,,1.2,MyTableauPublicHistory2021,MyTableauPublicHistory2021,,326.0,MyTableauPublicHistory,MyTableauPublicHistory2021/sheets/MyTableauPublicHistory,4fb6ceaa-42b9-477e-87c0-5c8214306895,yuta1985,Yuta Sakai,,12.0,[],,,2025/10/13 10:59:26
130,True,True,False,True,False,True,True,False,8806700.0,775932.0,1640614018948.0,1640615223042.0,1640614018954.0,1670989649670.0,65056.0,WoW2021w52: Let's visualize #WorkoutWednesday submissions,febfb62f-8a96-4ba4-a8d0-2214ec64bc73,,1.1,WoW2021w52: Let's visualize #WorkoutWednesday submissions,WoW2021w52LetsvisualizeWorkoutWednesdaysubmissions,,98.0,Dashboard,WoW2021w52LetsvisualizeWorkoutWednesdaysubmissions/sheets/Dashboard,4e5483c3-7bc4-4d14-b689-491b387bd67e,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
131,True,True,False,True,False,True,True,False,8782353.0,775932.0,1640007451486.0,1640007451486.0,1640007451492.0,1670981260167.0,351535.0,WoW2021w50: Sales Drill Down,a8edcedb-d839-43e9-bbf2-3657f78ac670,,1.0,WoW2021w50: Sales Drill Down,WoW2021w50SalesDrillDown,,61.0,Dashbaord,WoW2021w50SalesDrillDown/sheets/Dashbaord,eef634d7-368d-438a-bc37-9d40b90f0cb3,yuta1985,Yuta Sakai,,0.0,"[{'authorDisplayName': 'Lorna Brown', 'authorProfileName': 'lorna.eden', 'attributionUrl': 'https://public.tableau.com/app/profile/lorna.eden/viz/WOW2021W50/WOW2021W50', 'workbookName': '#WOW2021 W50', 'workbookRepoUrl': 'WOW2021W50', 'workbookViewName': 'WOW2021W50'}]",,,2025/10/13 10:59:26
132,True,True,False,True,False,True,True,False,8764844.0,775932.0,1639667597130.0,1639670262131.0,1639667597133.0,1670975835616.0,165921.0,MoM2019w27: Death in Game of Thrones,b8b8a687-ffa5-4495-9e8f-2ac5b7da9618,,1.3,MoM2019w27: Death in Game of Thrones,MoM2019w27DeathinGameofThrones,,813.0,Dashboard,MoM2019w27DeathinGameofThrones/sheets/Dashboard,65013a56-be37-4ae9-ac5e-f822ffd906ef,yuta1985,Yuta Sakai,,18.0,[],,,2025/10/13 10:59:26
133,True,True,False,True,False,True,True,False,8762107.0,775932.0,1639624401616.0,1639624401616.0,1639624401620.0,1670975040917.0,224322.0,WoW2021w49: Which sub-categories are frequently ordered together?,c79cda46-2cc8-4753-8bcf-05e3218e183c,,1.0,WoW2021w49: Frequency Matrix Redux,WoW2021w49Whichsub-categoriesarefrequentlyorderedtogether,,90.0,WOW2021WEEK49,WoW2021w49Whichsub-categoriesarefrequentlyorderedtogether/sheets/WOW2021WEEK49,5e09216a-be8c-47a8-94ff-622af2c0bac8,yuta1985,Yuta Sakai,,2.0,"[{'authorDisplayName': 'Ann Jackson', 'authorProfileName': 'ann.jackson', 'attributionUrl': 'https://public.tableau.com/app/profile/ann.jackson/viz/WorkoutWednesday2021FrequencyMatrixRedux/WorkoutWednesday2021Week49FrequencyMatrixRedux', 'workbookName': '#WorkoutWednesday2021 | Frequency Matrix Redux', 'workbookRepoUrl': 'WorkoutWednesday2021FrequencyMatrixRedux', 'workbookViewName': 'WorkoutWednesday2021Week49FrequencyMatrixRedux'}]",,,2025/10/13 10:59:26
134,True,True,False,True,False,True,True,False,8746949.0,775932.0,1639410045658.0,1639410045658.0,1639410045661.0,1670970274903.0,41603.0,MoM2019w28: Positive Ratio of Asylum Applicant,b5b2c9e5-f6bf-4f07-8bd8-b4a1d657c1d8,,1.0,MoM2019w28: Positive Ratio of Asylum Applicant,MoM2019w28PositiveRatioofAsylumApplicant,,205.0,Dashboard,MoM2019w28PositiveRatioofAsylumApplicant/sheets/Dashboard,b6c9e220-6c80-436b-a34b-900d8980b58a,yuta1985,Yuta Sakai,,3.0,[],,,2025/10/13 10:59:26
135,True,True,False,True,False,True,True,False,8731826.0,775932.0,1639137357299.0,1639137357299.0,1639137357303.0,1670671743173.0,537661.0,2021VizつくりまShow,e3ab7da0-b4b9-4550-a2c6-37cd7590d96a,,1.0,2021VizつくりまShow,2021VizShow,,152.0,クリスマスケーキ,2021VizShow/sheets/sheet15,af7c127a-2bc8-45bf-a3a2-b85d3dc661fd,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
136,True,True,False,True,False,True,True,False,8694411.0,775932.0,1638634523375.0,1638634523375.0,1638634523379.0,1670660276397.0,55708.0,WoW2021w48: Advent Calendar,95f659f7-e38f-4bc9-9d7e-6c6945f19b04,,1.0,WoW2021w48: Advent Calendar,WoW2021w48AdventCalendar,,114.0,WoW2021w48,WoW2021w48AdventCalendar/sheets/WoW2021w48,f4ff3990-e640-433b-bf93-61f84a81ab91,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
137,True,True,False,True,True,True,True,False,8661281.0,775932.0,1638195677503.0,1638197290464.0,1638195677507.0,1670650566857.0,279027.0,予習: 2020VizつくりまShow!,746ba077-934c-4c68-b337-adcc6ead53ed,,1.2,予習: 2020VizつくりまShow!,2020VizShow,,98.0,決勝,2020VizShow/sheets/sheet2,2c827cc7-42d5-4853-ad37-784b747533d3,yuta1985,Yuta Sakai,,0.0,[],,,2025/10/13 10:59:26
138,True,True,False,True,False,True,True,False,8641784.0,775932.0,1637852656156.0,1637852656156.0,1637852656159.0,1670645011901.0,11989.0,WoW2021w47: Thanksgiving Day NFL Games,bd0b2756-3d9c-4986-ae69-214ce3579249,,1.0,WoW2021w47: Thanksgiving Day NFL Games,WoW2021w47ThanksgivingDayNFLGames,,106.0,Dashboard,WoW2021w47ThanksgivingDayNFLGames/sheets/Dashboard,07d0a163-deab-4cad-834e-8608526c7330,yuta1985,Yuta Sakai,,1.0,"[{'authorDisplayName': 'Sean Miller - @HipsterVizNinja', 'authorProfileName': 'hipstervizninja', 'attributionUrl': 'https://public.tableau.com/app/profile/kcmillersean/viz/Book1_16183427476660/GiveThanks', 'workbookName': 'Thanksgiving NFL games | #WOW2021w47', 'workbookRepoUrl': 'Book1_16183427476660', 'workbookViewName': 'GiveThanks'}]",,,2025/10/13 10:59:26
139,True,True,False,True,False,True,True,False,8621672.0,775932.0,1637592414548.0,1637592448815.0,1637592414552.0,1670637748746.0,351083.0,WoW2021w46: Sales by Category and Segment,3034fe3f-cdfb-496f-a09c-887acb9c4132,,1.1,WoW2021w46: Sales by Category and Segment,WoW2021w46SalesbyCategoryandSegment,,91.0,Dashboard,WoW2021w46SalesbyCategoryandSegment/sheets/Dashboard,2600169b-0dfa-4218-a73b-081bd40da930,yuta1985,Yuta Sakai,,1.0,[],,,2025/10/13 10:59:26
